family,genus,species,taxonomic.rank,taxon,habitat,feeding.mode,tl,body.shape,fin.shape,AR,offspring.size,spawning.type,age.maturity,fecundity,length.infinity,growth.coefficient,length.max,age.max
Synaphobranchidae,,,F,Synaphobranchidae,non-pelagic,generalist,4.09,eel-like,pointed,,1.00,non-guarder,,694500,,,74,
Synbranchidae,,,F,Synbranchidae,non-pelagic,generalist,3.22,eel-like,pointed,,4.05,guarder,,,102,0.11,58,
Syngnathidae,Cosmocampus,albirostris,S,Cosmocampus albirostris,reef-associated,generalist,3.30,eel-like,rounded,0.69,1.45,bearer,0.5,582,21,0.34,20,3.8
Syngnathidae,Entelurus,aequoreus,S,Entelurus aequoreus,demersal,generalist,3.54,eel-like,pointed,0.87,1.20,bearer,2.0,600,26,0.74,61,7.5
Syngnathidae,Entelurus,aequoreus,S,Entelurus aequoreus,demersal,generalist,3.54,eel-like,pointed,0.87,1.20,bearer,2.0,500,26,0.74,60,7.5
Syngnathidae,Entelurus,aequoreus,S,Entelurus aequoreus,demersal,generalist,3.54,eel-like,pointed,0.87,1.20,bearer,2.0,500,26,0.74,60,7.5
Syngnathidae,Entelurus,aequoreus,S,Entelurus aequoreus,demersal,generalist,3.54,eel-like,pointed,0.87,1.20,bearer,2.0,500,26,0.74,60,7.5
Syngnathidae,Entelurus,aequoreus,S,Entelurus aequoreus,demersal,generalist,3.54,eel-like,pointed,0.87,1.20,bearer,2.0,500,26,0.74,60,7.5
Syngnathidae,Entelurus,aequoreus,S,Entelurus aequoreus,demersal,generalist,3.54,eel-like,pointed,0.87,1.20,bearer,2.0,500,26,0.74,60,7.5
Syngnathidae,Entelurus,aequoreus,S,Entelurus aequoreus,demersal,generalist,3.54,eel-like,pointed,0.87,1.20,bearer,2.0,500,26,0.74,60,7.5
Syngnathidae,Hippocampus,erectus,S,Hippocampus erectus,reef-associated,benthivorous,3.46,eel-like,pointed,0.87,1.52,bearer,0.8,825,21,0.34,19,1.0
Syngnathidae,Hippocampus,erectus,S,Hippocampus erectus,reef-associated,benthivorous,3.46,eel-like,pointed,0.87,1.52,bearer,0.8,825,21,0.34,19,1.0
Syngnathidae,Hippocampus,erectus,S,Hippocampus erectus,reef-associated,benthivorous,3.46,eel-like,pointed,0.87,1.52,bearer,0.8,825,21,0.34,19,1.0
Syngnathidae,Hippocampus,erectus,S,Hippocampus erectus,reef-associated,benthivorous,3.46,eel-like,pointed,0.87,1.52,bearer,0.8,825,21,0.34,19,1.0
Syngnathidae,Hippocampus,hippocampus,S,Hippocampus hippocampus,demersal,generalist,3.15,eel-like,pointed,0.87,1.52,bearer,0.4,338,17,1.26,15,1.0
Syngnathidae,Hippocampus,hippocampus,S,Hippocampus hippocampus,demersal,generalist,3.15,eel-like,pointed,0.87,1.52,bearer,0.4,338,17,1.26,15,1.0
Syngnathidae,Hippocampus,reidi,S,Hippocampus reidi,reef-associated,benthivorous,3.30,eel-like,pointed,0.87,1.52,bearer,0.5,886,21,0.34,18,1.0
Syngnathidae,Hippocampus,zosterae,S,Hippocampus zosterae,demersal,benthivorous,3.30,eel-like,pointed,0.87,1.52,bearer,0.3,36,21,0.34,5,1.0
Syngnathidae,Microphis,,G,Microphis,demersal,generalist,3.36,eel-like,pointed,0.33,1.45,bearer,0.5,357,21,0.34,20,3.8
Syngnathidae,Nerophis,lumbriciformis,S,Nerophis lumbriciformis,demersal,generalist,4.03,eel-like,rounded,0.87,1.30,bearer,0.5,357,30,1.05,17,3.8
Syngnathidae,Nerophis,ophidion,S,Nerophis ophidion,demersal,generalist,4.01,eel-like,pointed,0.87,1.20,bearer,0.5,250,30,1.05,29,3.8
Syngnathidae,Nerophis,ophidion,S,Nerophis ophidion,demersal,generalist,4.01,eel-like,pointed,0.87,1.20,bearer,0.5,250,30,1.05,29,3.8
Syngnathidae,Nerophis,ophidion,S,Nerophis ophidion,demersal,generalist,4.01,eel-like,pointed,0.87,1.20,bearer,0.5,250,30,1.05,29,3.8
Syngnathidae,Nerophis,ophidion,S,Nerophis ophidion,demersal,generalist,4.01,eel-like,pointed,0.87,1.20,bearer,0.5,250,30,1.05,29,3.8
Syngnathidae,Nerophis,ophidion,S,Nerophis ophidion,demersal,generalist,4.01,eel-like,pointed,0.87,1.20,bearer,0.5,250,30,1.05,29,3.8
Syngnathidae,Nerophis,ophidion,S,Nerophis ophidion,demersal,generalist,4.01,eel-like,pointed,0.87,1.20,bearer,0.5,250,30,1.05,29,3.8
Syngnathidae,Syngnathus,acus,S,Syngnathus acus,demersal,benthivorous,3.33,eel-like,rounded,0.87,2.05,bearer,1.5,221,23,0.63,21,3.0
Syngnathidae,Syngnathus,acus,S,Syngnathus acus,demersal,benthivorous,3.33,eel-like,rounded,0.87,2.05,bearer,1.5,221,23,0.63,21,3.0
Syngnathidae,Syngnathus,acus,S,Syngnathus acus,demersal,benthivorous,3.33,eel-like,rounded,0.87,2.05,bearer,1.5,221,23,0.63,21,3.0
Syngnathidae,Syngnathus,acus,S,Syngnathus acus,demersal,benthivorous,3.33,eel-like,rounded,0.87,2.05,bearer,1.5,221,23,0.63,21,3.0
Syngnathidae,Syngnathus,floridae,S,Syngnathus floridae,demersal,benthivorous,3.32,eel-like,rounded,0.87,1.41,bearer,1.5,201,23,0.63,25,3.0
Syngnathidae,Syngnathus,floridae,S,Syngnathus floridae,demersal,benthivorous,3.32,eel-like,rounded,0.87,1.41,bearer,1.5,201,23,0.63,25,3.0
Syngnathidae,Syngnathus,floridae,S,Syngnathus floridae,demersal,benthivorous,3.32,eel-like,rounded,0.87,1.41,bearer,1.5,201,23,0.63,25,3.0
Syngnathidae,Syngnathus,fuscus,S,Syngnathus fuscus,demersal,generalist,3.22,eel-like,rounded,0.87,1.41,bearer,1.5,201,23,0.63,31,3.0
Syngnathidae,Syngnathus,fuscus,S,Syngnathus fuscus,demersal,generalist,3.22,eel-like,rounded,0.87,1.41,bearer,1.5,201,23,0.63,31,3.0
Syngnathidae,Syngnathus,fuscus,S,Syngnathus fuscus,demersal,generalist,3.22,eel-like,rounded,0.87,1.41,bearer,1.5,201,23,0.63,31,3.0
Syngnathidae,Syngnathus,fuscus,S,Syngnathus fuscus,demersal,generalist,3.22,eel-like,rounded,0.87,1.41,bearer,1.5,201,23,0.63,31,3.0
Syngnathidae,Syngnathus,louisianae,S,Syngnathus louisianae,reef-associated,generalist,3.48,eel-like,rounded,0.87,1.41,bearer,1.5,201,23,0.63,38,3.0
Syngnathidae,Syngnathus,louisianae,S,Syngnathus louisianae,reef-associated,generalist,3.48,eel-like,rounded,0.87,1.41,bearer,1.5,201,23,0.63,38,3.0
Syngnathidae,Syngnathus,louisianae,S,Syngnathus louisianae,reef-associated,generalist,3.48,eel-like,rounded,0.87,1.41,bearer,1.5,201,23,0.63,38,3.0
Syngnathidae,Syngnathus,rostellatus,S,Syngnathus rostellatus,demersal,planktivorous,3.69,eel-like,rounded,0.87,1.41,bearer,1.5,100,20,0.75,19,3.0
Syngnathidae,Syngnathus,rostellatus,S,Syngnathus rostellatus,demersal,planktivorous,3.69,eel-like,rounded,0.87,1.41,bearer,1.5,100,20,0.75,19,3.0
Syngnathidae,Syngnathus,rostellatus,S,Syngnathus rostellatus,demersal,planktivorous,3.69,eel-like,rounded,0.87,1.41,bearer,1.5,100,20,0.75,19,3.0
Syngnathidae,Syngnathus,scovelli,S,Syngnathus scovelli,demersal,benthivorous,3.34,eel-like,rounded,0.87,1.41,bearer,1.5,201,23,0.63,10,3.0
Syngnathidae,Syngnathus,springeri,S,Syngnathus springeri,reef-associated,generalist,3.48,eel-like,rounded,0.87,1.41,bearer,1.5,201,23,0.63,38,3.0
Syngnathidae,Syngnathus,springeri,S,Syngnathus springeri,reef-associated,generalist,3.48,eel-like,rounded,0.87,1.41,bearer,1.5,201,23,0.63,38,3.0
Syngnathidae,Syngnathus,typhle,S,Syngnathus typhle,pelagic,planktivorous,4.31,eel-like,rounded,0.87,1.98,bearer,1.5,175,26,0.56,35,3.0
Syngnathidae,Syngnathus,typhle,S,Syngnathus typhle,demersal,planktivorous,4.31,eel-like,rounded,0.87,1.98,bearer,1.5,175,26,0.56,35,3.0
Syngnathidae,Syngnathus,typhle,S,Syngnathus typhle,demersal,planktivorous,4.31,eel-like,rounded,0.87,1.98,bearer,1.5,175,26,0.56,35,3.0
Syngnathidae,Syngnathus,typhle,S,Syngnathus typhle,demersal,planktivorous,4.31,eel-like,rounded,0.87,1.98,bearer,1.5,175,26,0.56,35,3.0
Syngnathidae,Syngnathus,typhle,S,Syngnathus typhle,demersal,planktivorous,4.31,eel-like,rounded,0.87,1.98,bearer,1.5,175,26,0.56,35,3.0
Syngnathidae,Syngnathus,,G,Syngnathus,demersal,generalist,3.48,eel-like,rounded,0.87,1.41,bearer,1.5,201,23,0.63,39,3.0
Syngnathidae,Syngnathus,,G,Syngnathus,demersal,generalist,3.48,eel-like,rounded,0.87,1.41,bearer,1.5,201,23,0.63,39,3.0
Syngnathidae,Syngnathus,,G,Syngnathus,demersal,generalist,3.48,eel-like,rounded,0.87,1.41,bearer,1.5,201,23,0.63,19,3.0
Syngnathidae,Syngnathus,,G,Syngnathus,demersal,generalist,3.48,eel-like,rounded,0.87,1.41,bearer,1.5,201,23,0.63,19,3.0
Syngnathidae,Syngnathus,,G,Syngnathus,demersal,generalist,3.48,eel-like,rounded,0.87,1.41,bearer,1.5,201,23,0.63,19,3.0
Syngnathidae,,,F,Syngnathidae,demersal,generalist,3.30,eel-like,rounded,0.87,1.45,bearer,0.5,357,21,1.00,39,3.8
Syngnathidae,,,F,Syngnathidae,demersal,generalist,3.30,eel-like,rounded,0.87,1.45,bearer,0.5,357,21,1.00,39,3.8
Syngnathidae,,,F,Syngnathidae,demersal,generalist,3.30,eel-like,rounded,0.87,1.45,bearer,0.5,357,21,0.34,39,3.8
Syngnathidae,,,F,Syngnathidae,demersal,generalist,3.30,eel-like,rounded,0.87,1.45,bearer,0.5,357,21,1.00,39,3.8
Syngnathidae,,,F,Syngnathidae,demersal,generalist,3.30,eel-like,rounded,0.87,1.45,bearer,0.5,357,26,0.74,21,3.8
Syngnathidae,,,F,Syngnathidae,demersal,generalist,3.30,eel-like,rounded,0.87,1.45,bearer,0.5,357,26,0.74,21,3.8
Syngnathidae,,,F,Syngnathidae,demersal,generalist,3.30,eel-like,rounded,0.87,1.45,bearer,0.5,357,26,0.74,24,3.8
Synodontidae,Saurida,brasiliensis,S,Saurida brasiliensis,demersal,piscivorous,4.20,elongated,forked,1.58,1.35,non-guarder,1.4,484000,48,0.43,25,7.3
Synodontidae,Saurida,brasiliensis,S,Saurida brasiliensis,demersal,piscivorous,4.20,elongated,forked,1.58,1.35,non-guarder,1.4,484000,48,0.43,25,7.3
Synodontidae,Saurida,brasiliensis,S,Saurida brasiliensis,demersal,piscivorous,4.20,elongated,forked,1.58,1.35,non-guarder,1.4,484000,48,0.43,25,7.3
Synodontidae,Saurida,brasiliensis,S,Saurida brasiliensis,demersal,piscivorous,4.20,elongated,forked,1.58,1.35,non-guarder,1.4,484000,48,0.43,25,7.3
Synodontidae,Saurida,caribbaea,S,Saurida caribbaea,demersal,piscivorous,4.36,elongated,forked,2.65,1.35,non-guarder,1.4,484000,48,0.43,18,7.3
Synodontidae,Saurida,normani,S,Saurida normani,reef-associated,piscivorous,4.36,elongated,forked,2.54,1.35,non-guarder,1.4,484000,48,0.43,45,7.3
Synodontidae,Saurida,normani,S,Saurida normani,reef-associated,piscivorous,4.36,elongated,forked,2.54,1.35,non-guarder,1.4,484000,48,0.43,45,7.3
Synodontidae,Saurida,normani,S,Saurida normani,reef-associated,piscivorous,4.36,elongated,forked,2.54,1.35,non-guarder,1.4,484000,48,0.43,45,7.3
Synodontidae,Synodus,foetens,S,Synodus foetens,reef-associated,piscivorous,4.50,elongated,forked,1.88,1.35,non-guarder,2.0,484000,27,0.50,48,7.7
Synodontidae,Synodus,foetens,S,Synodus foetens,reef-associated,piscivorous,4.50,elongated,forked,1.88,1.35,non-guarder,2.0,484000,27,0.50,48,7.7
Synodontidae,Synodus,foetens,S,Synodus foetens,reef-associated,piscivorous,4.50,elongated,forked,1.88,1.35,non-guarder,2.0,484000,27,0.50,48,7.7
Synodontidae,Synodus,foetens,S,Synodus foetens,reef-associated,piscivorous,4.50,elongated,forked,1.88,1.35,non-guarder,2.0,484000,27,0.50,48,7.7
Synodontidae,Synodus,intermedius,S,Synodus intermedius,reef-associated,piscivorous,4.21,elongated,forked,1.56,1.35,non-guarder,2.0,484000,27,0.50,46,7.7
Synodontidae,Synodus,intermedius,S,Synodus intermedius,reef-associated,piscivorous,4.21,elongated,forked,1.56,1.35,non-guarder,2.0,484000,27,0.50,46,7.7
Synodontidae,Synodus,intermedius,S,Synodus intermedius,reef-associated,piscivorous,4.21,elongated,forked,1.56,1.35,non-guarder,2.0,484000,27,0.50,46,7.7
Synodontidae,Synodus,lucioceps,S,Synodus lucioceps,reef-associated,piscivorous,4.50,elongated,forked,2.43,1.35,non-guarder,2.0,484000,27,0.50,64,7.7
Synodontidae,Synodus,lucioceps,S,Synodus lucioceps,reef-associated,piscivorous,4.50,elongated,forked,2.43,1.35,non-guarder,2.0,484000,27,0.50,64,7.7
Synodontidae,Synodus,macrostigmus,S,Synodus macrostigmus,demersal,generalist,4.38,elongated,forked,2.05,1.35,non-guarder,2.0,484000,27,0.50,20,7.7
Synodontidae,Synodus,poeyi,S,Synodus poeyi,reef-associated,benthivorous,4.38,elongated,forked,1.35,1.35,non-guarder,2.0,484000,27,0.50,25,7.7
Synodontidae,Synodus,poeyi,S,Synodus poeyi,reef-associated,benthivorous,4.38,elongated,forked,1.35,1.35,non-guarder,2.0,484000,27,0.50,25,7.7
Synodontidae,Synodus,poeyi,S,Synodus poeyi,reef-associated,benthivorous,4.38,elongated,forked,1.35,1.35,non-guarder,2.0,484000,27,0.50,25,7.7
Synodontidae,Synodus,poeyi,S,Synodus poeyi,reef-associated,benthivorous,4.38,elongated,forked,1.35,1.35,non-guarder,2.0,484000,27,0.50,25,7.7
Synodontidae,Synodus,synodus,S,Synodus synodus,reef-associated,piscivorous,4.20,elongated,forked,1.83,1.35,non-guarder,2.0,484000,27,0.50,33,7.7
Synodontidae,Synodus,synodus,S,Synodus synodus,reef-associated,piscivorous,4.20,elongated,forked,1.83,1.35,non-guarder,2.0,484000,27,0.50,33,7.7
Synodontidae,Synodus,synodus,S,Synodus synodus,reef-associated,piscivorous,4.20,elongated,forked,1.83,1.35,non-guarder,2.0,484000,27,0.50,33,7.7
Synodontidae,Synodus,,G,Synodus,reef-associated,generalist,4.38,elongated,forked,2.05,1.35,non-guarder,2.0,484000,27,0.50,20,7.7
Synodontidae,Trachinocephalus,myops,S,Trachinocephalus myops,reef-associated,generalist,4.37,elongated,forked,2.04,1.35,non-guarder,1.6,484000,47,0.44,29,11.0
Synodontidae,Trachinocephalus,myops,S,Trachinocephalus myops,reef-associated,generalist,4.37,elongated,forked,2.04,1.35,non-guarder,1.6,484000,47,0.44,29,11.0
Synodontidae,Trachinocephalus,myops,S,Trachinocephalus myops,reef-associated,generalist,4.37,elongated,forked,2.04,1.35,non-guarder,1.6,484000,47,0.44,29,11.0
Synodontidae,Trachinocephalus,myops,S,Trachinocephalus myops,reef-associated,generalist,4.37,elongated,forked,2.04,1.35,non-guarder,1.6,484000,47,0.44,29,11.0
Synodontidae,,,F,Synodontidae,reef-associated,generalist,4.37,elongated,forked,2.04,1.35,non-guarder,1.6,484000,47,0.44,19,7.3
Synodontidae,,,F,Synodontidae,reef-associated,generalist,4.37,elongated,forked,2.04,1.35,non-guarder,1.6,484000,47,0.44,29,7.4
Synodontidae,,,F,Synodontidae,reef-associated,generalist,4.37,elongated,forked,2.04,1.35,non-guarder,1.6,484000,47,0.44,29,7.4
Synodontidae,,,F,Synodontidae,reef-associated,generalist,4.37,elongated,forked,2.04,1.35,non-guarder,1.6,484000,47,0.44,29,7.4
Synodontidae,,,F,Synodontidae,reef-associated,generalist,4.37,elongated,forked,2.04,1.35,non-guarder,1.6,484000,47,0.44,29,7.4
Synodontidae,,,F,Synodontidae,reef-associated,generalist,4.37,elongated,forked,2.04,1.35,non-guarder,1.6,484000,47,0.44,29,7.4
Tetragonuridae,Tetragonurus,cuvieri,S,Tetragonurus cuvieri,bathypelagic,planktivorous,3.78,elongated,forked,2.02,,non-guarder,,,70,0.10,70,
Tetraodontidae,Canthigaster,jamestyleri,S,Canthigaster jamestyleri,reef-associated,benthivorous,3.09,short and/or deep,rounded,1.53,0.65,guarder,1.0,1150,30,0.51,9,3.0
Tetraodontidae,Canthigaster,rostrata,S,Canthigaster rostrata,reef-associated,benthivorous,3.28,short and/or deep,truncate,1.89,0.65,guarder,1.0,1150,30,0.51,12,3.0
Tetraodontidae,Canthigaster,rostrata,S,Canthigaster rostrata,reef-associated,benthivorous,3.28,short and/or deep,truncate,1.89,0.65,guarder,1.0,1150,30,0.51,12,3.0
Tetraodontidae,Ephippion,guttifer,S,Ephippion guttifer,demersal,benthivorous,3.55,fusiform,truncate,1.14,0.85,,1.0,56183,39,0.35,80,6.8
Tetraodontidae,Lagocephalus,laevigatus,S,Lagocephalus laevigatus,pelagic,generalist,4.02,fusiform,forked,1.78,0.85,,1.0,167000,30,0.51,100,3.0
Tetraodontidae,Lagocephalus,laevigatus,S,Lagocephalus laevigatus,pelagic,generalist,4.02,fusiform,forked,1.78,0.85,,1.0,167000,30,0.51,100,3.0
Tetraodontidae,Lagocephalus,laevigatus,S,Lagocephalus laevigatus,pelagic,generalist,4.02,fusiform,forked,1.78,0.85,,1.0,167000,30,0.51,100,3.0
Tetraodontidae,Lagocephalus,laevigatus,S,Lagocephalus laevigatus,pelagic,generalist,4.02,fusiform,forked,1.78,0.85,,1.0,167000,26,0.61,100,3.0
Tetraodontidae,Lagocephalus,,G,Lagocephalus,pelagic,generalist,3.70,fusiform,forked,2.01,0.85,,1.0,56183,30,0.51,44,3.0
Tetraodontidae,Sphoeroides,dorsalis,S,Sphoeroides dorsalis,demersal,generalist,3.27,short and/or deep,truncate,1.56,0.88,non-guarder,1.0,167000,30,0.51,20,3.0
Tetraodontidae,Sphoeroides,dorsalis,S,Sphoeroides dorsalis,demersal,generalist,3.27,short and/or deep,truncate,1.56,0.88,non-guarder,1.0,167000,26,0.61,20,3.0
Tetraodontidae,Sphoeroides,dorsalis,S,Sphoeroides dorsalis,demersal,generalist,3.27,short and/or deep,truncate,1.56,0.88,non-guarder,1.0,167000,30,0.51,20,3.0
Tetraodontidae,Sphoeroides,dorsalis,S,Sphoeroides dorsalis,demersal,generalist,3.27,short and/or deep,truncate,1.56,0.88,non-guarder,1.0,167000,26,0.61,20,3.0
Tetraodontidae,Sphoeroides,maculatus,S,Sphoeroides maculatus,demersal,generalist,4.04,short and/or deep,truncate,1.56,0.88,non-guarder,1.0,167000,26,0.61,28,3.0
Tetraodontidae,Sphoeroides,maculatus,S,Sphoeroides maculatus,demersal,generalist,4.04,short and/or deep,truncate,1.56,0.88,non-guarder,1.0,167000,26,0.61,28,3.0
Tetraodontidae,Sphoeroides,maculatus,S,Sphoeroides maculatus,demersal,generalist,4.04,short and/or deep,truncate,1.56,0.88,non-guarder,1.0,167000,26,0.61,28,3.0
Tetraodontidae,Sphoeroides,maculatus,S,Sphoeroides maculatus,demersal,generalist,4.04,short and/or deep,truncate,1.56,0.88,non-guarder,1.0,167000,26,0.61,28,3.0
Tetraodontidae,Sphoeroides,nephelus,S,Sphoeroides nephelus,reef-associated,benthivorous,3.50,short and/or deep,rounded,1.56,0.88,non-guarder,1.0,167000,30,0.51,30,3.0
Tetraodontidae,Sphoeroides,nephelus,S,Sphoeroides nephelus,reef-associated,benthivorous,3.50,short and/or deep,rounded,1.56,0.88,non-guarder,1.0,167000,30,0.51,30,3.0
Tetraodontidae,Sphoeroides,pachygaster,S,Sphoeroides pachygaster,benthopelagic,piscivorous,4.20,short and/or deep,truncate,1.76,0.88,non-guarder,1.0,167000,30,0.51,41,3.0
Tetraodontidae,Sphoeroides,pachygaster,S,Sphoeroides pachygaster,benthopelagic,piscivorous,4.20,short and/or deep,truncate,1.76,0.88,non-guarder,1.0,167000,26,0.61,41,3.0
Tetraodontidae,Sphoeroides,pachygaster,S,Sphoeroides pachygaster,benthopelagic,piscivorous,4.20,short and/or deep,truncate,1.76,0.88,non-guarder,1.0,167000,30,0.51,41,3.0
Tetraodontidae,Sphoeroides,pachygaster,S,Sphoeroides pachygaster,benthopelagic,piscivorous,4.20,short and/or deep,truncate,1.76,0.88,non-guarder,1.0,167000,26,0.61,41,3.0
Tetraodontidae,Sphoeroides,pachygaster,S,Sphoeroides pachygaster,benthopelagic,piscivorous,4.20,short and/or deep,truncate,1.76,0.88,non-guarder,1.0,167000,28,0.62,41,3.0
Tetraodontidae,Sphoeroides,parvus,S,Sphoeroides parvus,demersal,generalist,3.27,short and/or deep,truncate,1.56,0.88,non-guarder,1.0,167000,30,0.51,15,3.0
Tetraodontidae,Sphoeroides,spengleri,S,Sphoeroides spengleri,reef-associated,benthivorous,3.27,fusiform,rounded,1.97,0.88,non-guarder,1.0,167000,30,0.51,30,3.0
Tetraodontidae,Sphoeroides,spengleri,S,Sphoeroides spengleri,reef-associated,benthivorous,3.27,fusiform,rounded,1.97,0.88,non-guarder,1.0,167000,26,0.61,30,3.0
Tetraodontidae,Sphoeroides,spengleri,S,Sphoeroides spengleri,reef-associated,benthivorous,3.27,fusiform,rounded,1.97,0.88,non-guarder,1.0,167000,30,0.51,30,3.0
Tetraodontidae,Sphoeroides,testudineus,S,Sphoeroides testudineus,reef-associated,generalist,3.40,short and/or deep,truncate,1.42,0.88,non-guarder,1.0,167000,30,0.51,30,3.0
Tetraodontidae,Sphoeroides,testudineus,S,Sphoeroides testudineus,reef-associated,generalist,3.40,short and/or deep,truncate,1.42,0.88,non-guarder,1.0,167000,30,0.51,30,3.0
Tetraodontidae,Sphoeroides,,G,Sphoeroides,reef-associated,generalist,3.27,short and/or deep,truncate,1.56,0.88,non-guarder,1.0,167000,30,0.51,28,3.0
Tetraodontidae,,,F,Tetraodontidae,non-pelagic,benthivorous,3.37,short and/or deep,truncate,1.51,0.85,,1.0,56183,30,0.51,28,3.0
Tetraodontidae,,,F,Tetraodontidae,non-pelagic,benthivorous,3.37,short and/or deep,truncate,1.51,0.85,,1.0,56183,30,0.51,28,3.0
Tetraodontidae,,,F,Tetraodontidae,non-pelagic,benthivorous,3.37,short and/or deep,truncate,1.51,0.85,,1.0,56183,26,0.61,28,3.0
Torpedinidae,Tetronarce,californica,S,Tetronarce californica,demersal,piscivorous,4.50,flat,truncate,,150.00,bearer,8.0,19,115,0.10,137,16.0
Torpedinidae,Tetronarce,californica,S,Tetronarce californica,demersal,piscivorous,4.50,flat,truncate,,150.00,bearer,8.0,19,115,0.10,137,16.0
Torpedinidae,Tetronarce,californica,S,Tetronarce californica,demersal,piscivorous,4.50,flat,truncate,,150.00,bearer,8.0,19,115,0.10,137,16.0
Torpedinidae,Tetronarce,californica,S,Tetronarce californica,demersal,piscivorous,4.50,flat,truncate,,150.00,bearer,8.0,19,115,0.10,137,16.0
Torpedinidae,Tetronarce,nobiliana,S,Tetronarce nobiliana,benthopelagic,piscivorous,4.50,flat,truncate,,210.00,bearer,8.0,30,91,0.08,73,16.0
Torpedinidae,Tetronarce,nobiliana,S,Tetronarce nobiliana,benthopelagic,piscivorous,4.50,flat,truncate,,210.00,bearer,8.0,30,91,0.08,73,16.0
Torpedinidae,Tetronarce,nobiliana,S,Tetronarce nobiliana,benthopelagic,piscivorous,4.50,flat,truncate,,210.00,bearer,8.0,30,91,0.08,73,16.0
Torpedinidae,Tetronarce,nobiliana,S,Tetronarce nobiliana,benthopelagic,piscivorous,4.50,flat,truncate,,210.00,bearer,8.0,30,91,0.08,73,16.0
Torpedinidae,Tetronarce,nobiliana,S,Tetronarce nobiliana,benthopelagic,piscivorous,4.50,flat,truncate,,210.00,bearer,8.0,30,91,0.08,73,16.0
Torpedinidae,Tetronarce,nobiliana,S,Tetronarce nobiliana,benthopelagic,piscivorous,4.50,flat,truncate,,210.00,bearer,8.0,30,91,0.08,73,16.0
Torpedinidae,Tetronarce,nobiliana,S,Tetronarce nobiliana,benthopelagic,piscivorous,4.50,flat,truncate,,210.00,bearer,8.0,30,91,0.08,73,16.0
Torpedinidae,Torpedo,marmorata,S,Torpedo marmorata,reef-associated,benthivorous,4.50,flat,rounded,,100.00,bearer,8.0,19,91,0.08,100,16.0
Torpedinidae,Torpedo,marmorata,S,Torpedo marmorata,reef-associated,benthivorous,4.50,flat,rounded,,100.00,bearer,8.0,19,91,0.08,100,16.0
Torpedinidae,Torpedo,marmorata,S,Torpedo marmorata,reef-associated,benthivorous,4.50,flat,rounded,,100.00,bearer,8.0,19,43,0.11,100,16.0
Torpedinidae,,,F,Torpedinidae,demersal,piscivorous,4.50,flat,truncate,,150.00,bearer,,18,91,0.08,115,16.0
Trachichthyidae,Gephyroberyx,darwinii,S,Gephyroberyx darwinii,benthopelagic,generalist,3.94,compressiform,forked,1.54,2.25,non-guarder,15.8,132465,43,0.07,60,43.0
Trachichthyidae,Hoplostethus,atlanticus,S,Hoplostethus atlanticus,bathypelagic,generalist,4.25,compressiform,forked,2.31,2.25,non-guarder,15.8,132465,54,0.05,67,149.0
Trachichthyidae,Hoplostethus,mediterraneus mediterraneus,S,Hoplostethus mediterraneus mediterraneus,benthopelagic,benthivorous,3.49,compressiform,forked,1.43,2.25,non-guarder,4.0,59161,28,0.12,16,11.0
Trachichthyidae,Hoplostethus,mediterraneus mediterraneus,S,Hoplostethus mediterraneus mediterraneus,benthopelagic,benthivorous,3.49,compressiform,forked,1.43,2.25,non-guarder,4.0,59161,28,0.12,16,11.0
